"longitude","latitude"
-74.5833333333333,4.25
-74.5833333333333,0.750000000000001
-77.0833333333333,2.91666666666667
-77.4166666666667,4.25
-77.75,2.08333333333333
-75.9166666666667,3.25
-76.5833333333333,0.416666666666668
-77.4166666666667,3.08333333333333
-77.9166666666667,2.41666666666667
-76.25,4.41666666666667
-77.25,2.75
-77.0833333333333,-0.0833333333333321
-76.4166666666667,1.41666666666667
-76.25,5.08333333333333
-78.5833333333333,0.583333333333334
-76.0833333333333,3.91666666666667
-78.9166666666667,0.250000000000001
-77.0833333333333,6.08333333333333
-74.5833333333333,6.58333333333333
-76.5833333333333,2.75
-78.25,0.916666666666668
-76.5833333333333,4.08333333333333
-79.0833333333333,1.58333333333333
-76.75,5.25
-77.5833333333333,-0.583333333333332
-75.25,4.75
-74.75,1.58333333333333
-75.0833333333333,2.25
-77.25,3.58333333333333
-76.4166666666667,3.58333333333333
-75.75,6.08333333333333
-78.0833333333333,0.250000000000001
-77.0833333333333,-0.916666666666666
-76.25,5.25
-74.9166666666667,-0.916666666666666
-77.4166666666667,3.91666666666667
-75.5833333333333,-0.416666666666666
-76.9166666666667,2.25
-76.9166666666667,5.75
-75.5833333333333,1.25
-75.25,1.08333333333333
-78.5833333333333,-0.416666666666666
-76.0833333333333,5.91666666666667
-75.4166666666667,1.75
-76.5833333333333,3.08333333333333
-76.75,2.08333333333333
-77.75,-0.416666666666666
-75.25,3.75
-77.25,3.25
-74.5833333333333,2.91666666666667
-76.0833333333333,6.58333333333333
-75.4166666666667,1.91666666666667
-78.5833333333333,-1.08333333333333
-76.75,6.58333333333333
-74.75,2.41666666666667
-76.25,3.41666666666667
-75.5833333333333,1.58333333333333
-78.0833333333333,2.58333333333333
-75.4166666666667,-0.0833333333333321
-75.5833333333333,4.91666666666667
-76.5833333333333,3.91666666666667
-74.75,4.41666666666667
-77.5833333333333,-0.249999999999999
-77.5833333333333,1.08333333333333
-77.25,0.416666666666668
-75.4166666666667,2.08333333333333
-77.9166666666667,1.08333333333333
-77.25,-0.583333333333332
